oos_period,condition_number,trace
150,5.942277362163792,9.990854322860923
151,5.708398458992583,10.039027697093886
152,5.969590624364681,9.955460807707757
153,5.392820708801935,10.449059994815855
154,5.187675946649741,10.793608922299967
155,3.698043518540274,10.823815433097323
156,4.694100287229315,10.808664668326012
157,4.790983133297428,10.602972663130988
158,4.812081632364141,10.829092682764664
159,5.317181773461376,10.535504100176656
160,4.624265807196805,10.086729207214596
161,4.484977008594424,10.246501992762568
162,4.2712324654218925,10.174262946708257
163,3.7905954301078113,9.900605095647379
164,3.7125479782538466,10.015288596596749
165,4.411059139118228,9.55557484342556
166,5.410069970744364,10.039987457630712
167,6.056799418529981,9.725838097413707
168,6.265086255685709,9.456294307183871
169,6.02424338088207,9.416582259265816
170,5.802934762924321,9.148577064350608
171,5.6174214197746,9.725152028896332
172,4.337322866080463,10.305657075757232
173,6.8264325405221635,9.368316892530192
174,6.7301359944821515,9.164534583190328
175,6.919901692308999,9.216965043753122
176,6.437436323151531,9.202540372253168
177,6.913532375060676,9.648717038671357
178,6.6439966492916245,9.700120354905318
179,6.739746598716298,9.550597517859785
180,5.364863829555029,9.60771672224343
181,5.741259786779144,9.470768836009368
182,5.770116163526588,9.539747675356264
183,6.630109754113394,9.460358292887616
184,6.948649282795044,9.825754126347215
185,3.793798589305124,9.60270085337083
186,5.655940155183195,9.538795648929998
187,4.652096493540733,9.641880319876861
188,4.868905515646391,9.259778392234207
189,4.687916805101828,9.471283091119128
190,4.6936544422854665,9.213551794925644
191,4.3251738042859875,8.758974235443123
192,4.248581275410395,8.690460651052167
193,4.704297546982501,8.758867332083037
194,4.958516728350442,9.091452650614245
195,5.304255800674955,8.914578286543332
196,6.300138217226344,9.295224358326958
197,6.3411596889699275,9.071865435222243
198,6.816360181732544,9.195075811631419
199,6.735204347342242,9.396939338025813
200,6.807985094895308,9.390745943533933
201,6.2801557768712195,9.23303508229663
202,6.263732172933115,10.46973721700292
203,8.189219087852326,10.212517429365649
204,4.400035552350307,9.979428915950573
205,4.7491562084933765,9.954763563512941
206,4.974204725203376,9.949062378775384
207,4.956119108924491,9.913685745538448
208,5.061028760162979,9.68708691410886
209,5.061804694427652,9.643454522690163
210,5.635332284323897,9.878127221132168
211,5.4898685457706105,9.4421110476118
212,5.371145002719789,9.586175904638296
213,5.975226242688822,9.60465553728448
214,5.478521409111001,9.758356757410176
215,5.507058609113365,9.628215392065133
216,4.7034846043671585,9.56928041341117
217,4.702892682808635,9.54535649701629
218,7.700769714818816,9.83040226787002
219,7.961754534830785,9.72296828530294
220,4.735301323135128,9.757725109370828
221,6.874463901281215,10.157781860166889
222,5.750307839720928,9.197337519123892
223,6.606452409319081,9.043899747797628
224,4.397812869625026,9.706371406930526
225,6.190395357637688,8.628222414245437
226,4.626839485493265,9.452428095160107
227,4.672894850376775,9.51825616505052
228,4.857254138589376,9.40286611853492
229,5.234349553055636,9.6570000144687
230,9.962324071975331,9.249211686399658
231,5.416482235756187,9.614560596780715
232,11.156798783089158,9.467172848680752
233,11.339626914515593,9.394882442398378
234,10.989045704796345,9.580350986162603
235,5.832840014349775,9.576506497835375
236,9.097852488752185,9.318295885790523
237,5.209949980558548,9.68142475695932
238,10.044768890943988,9.651931716349033
239,5.408901665815018,9.659897364485417
240,5.802525731102915,9.681178991971425
241,5.9436956723510175,9.602717520830947
242,5.876409092031668,9.723640224967912
243,6.055377745846957,9.722979597684311
244,6.634463874918151,9.603680802810992
245,6.962653968121347,9.741196275359702
246,6.866715084959143,9.572711608588143
247,6.894707006567257,9.631299485249933
248,7.017786377865323,9.627738303376066
249,6.8258489745231525,9.941769919696537
250,6.988506914091517,10.21076542330002
251,4.677981962230972,10.914399617662234
252,4.748034590900915,10.775845317679261
253,5.417594840504264,10.827726830239808
254,5.343495239915278,10.690146303945452
255,5.360411361233371,10.992867186274193
256,5.301469426507034,10.997228829319102
257,5.387635642942474,10.638340539617989
258,5.672862177314762,10.980157040658522
259,6.105110859469731,11.270063511277012
260,6.025651603714603,11.374337680686336
261,5.303256181264177,11.462259935552042
262,5.258033631614156,11.3551415401375
263,5.217135987528443,11.103160695411685
264,5.574372702469794,11.543699684370425
265,6.045457168904614,11.398152819231175
266,6.24715182036475,11.584945107191384
267,5.663347470457872,11.404170994366686
268,5.175020560308783,10.762336247102212
269,6.456598927856366,10.43437547400504
270,5.513899567194479,9.899038784007264
271,5.769517581838646,9.627924069127488
272,5.4284367987438475,9.50815982449773
273,5.112886953265203,9.647543155206337
274,6.136992712913055,9.309404961078727
275,5.580438516871795,9.384612437058435
276,5.540017364764094,9.18805809763317
277,5.262463077859456,9.216901986676813
278,5.775405052457944,9.42812257022067
279,4.883850205763331,9.021115068123308
280,4.5153737026704475,8.676393340201447
281,4.878196562033279,8.605180432088325
282,5.131945317537089,8.480372375908273
283,5.525267251524788,8.824739233482997
284,5.298786287353968,8.85568387347238
285,5.188932493912261,8.72855503744687
286,3.7196384790299333,9.887639433212852
287,3.6937631730813267,9.782073644120427
288,4.968255985914687,8.612826935537504
289,4.59851163794746,8.518995321075906
290,2.997987039995452,9.162215698538398
291,3.148290982819167,9.100375103676125
292,3.2867967400547413,9.141569891962728
293,5.351740232472912,8.734879908654184
294,3.5170414622523,9.760807020768288
295,4.171032641927068,9.564331620783582
296,8.237336356868678,9.511956479656817
297,8.539247449670622,9.326027236758149
298,4.307633876571935,9.261995977597238
299,4.67388375755599,9.12660705530859
